Timestamp;Kraftwerk;Zaehlerstand
07.01.2024 19:00;Kraftwerk_2;4921
07.01.2024 20:00;Kraftwerk_2;4946
07.01.2024 21:00;Kraftwerk_2;4978
07.01.2024 22:00;Kraftwerk_2;5005
07.01.2024 23:00;Kraftwerk_2;5028
08.01.2024 00:00;Kraftwerk_2;5051
08.01.2024 01:00;Kraftwerk_2;5075
08.01.2024 02:00;Kraftwerk_2;5099
08.01.2024 03:00;Kraftwerk_2;5120
08.01.2024 04:00;Kraftwerk_2;5141
08.01.2024 05:00;Kraftwerk_2;5161
08.01.2024 06:00;Kraftwerk_2;5177
08.01.2024 07:00;Kraftwerk_2;5196
08.01.2024 08:00;Kraftwerk_2;5208
08.01.2024 09:00;Kraftwerk_2;5228
08.01.2024 10:00;Kraftwerk_2;5243
08.01.2024 11:00;Kraftwerk_2;5257
08.01.2024 12:00;Kraftwerk_2;5278
08.01.2024 13:00;Kraftwerk_2;5305
08.01.2024 14:00;Kraftwerk_2;5330
08.01.2024 15:00;Kraftwerk_2;5342
08.01.2024 16:00;Kraftwerk_2;5357
08.01.2024 17:00;Kraftwerk_2;5382
08.01.2024 18:00;Kraftwerk_2;5397
08.01.2024 19:00;Kraftwerk_2;5416
08.01.2024 20:00;Kraftwerk_2;5439
08.01.2024 21:00;Kraftwerk_2;5454
08.01.2024 22:00;Kraftwerk_2;5475
08.01.2024 23:00;Kraftwerk_2;5488
09.01.2024 00:00;Kraftwerk_2;5505
09.01.2024 01:00;Kraftwerk_2;5527
09.01.2024 02:00;Kraftwerk_2;5539
09.01.2024 03:00;Kraftwerk_2;5561
09.01.2024 04:00;Kraftwerk_2;5581
09.01.2024 05:00;Kraftwerk_2;5604
09.01.2024 06:00;Kraftwerk_2;5625
09.01.2024 07:00;Kraftwerk_2;5652
09.01.2024 08:00;Kraftwerk_2;5673
09.01.2024 09:00;Kraftwerk_2;5691
09.01.2024 10:00;Kraftwerk_2;5712
09.01.2024 11:00;Kraftwerk_2;5735
09.01.2024 12:00;Kraftwerk_2;5755
09.01.2024 13:00;Kraftwerk_2;5775
09.01.2024 14:00;Kraftwerk_2;5791
09.01.2024 15:00;Kraftwerk_2;5808
09.01.2024 16:00;Kraftwerk_2;5821
09.01.2024 17:00;Kraftwerk_2;5850
09.01.2024 18:00;Kraftwerk_2;5864
09.01.2024 19:00;Kraftwerk_2;5881
09.01.2024 20:00;Kraftwerk_2;5897
09.01.2024 21:00;Kraftwerk_2;5921
09.01.2024 22:00;Kraftwerk_2;5940
09.01.2024 23:00;Kraftwerk_2;5966
10.01.2024 00:00;Kraftwerk_2;5983
10.01.2024 01:00;Kraftwerk_2;6004
10.01.2024 02:00;Kraftwerk_2;6020
10.01.2024 03:00;Kraftwerk_2;6051
10.01.2024 04:00;Kraftwerk_2;6065
10.01.2024 05:00;Kraftwerk_2;6087
10.01.2024 06:00;Kraftwerk_2;6110
10.01.2024 07:00;Kraftwerk_2;6132
10.01.2024 08:00;Kraftwerk_2;6151
10.01.2024 09:00;Kraftwerk_2;6170
10.01.2024 10:00;Kraftwerk_2;6190
10.01.2024 11:00;Kraftwerk_2;6209
10.01.2024 12:00;Kraftwerk_2;6234
10.01.2024 13:00;Kraftwerk_2;6265
10.01.2024 14:00;Kraftwerk_2;6282
10.01.2024 15:00;Kraftwerk_2;6295
10.01.2024 16:00;Kraftwerk_2;6315
10.01.2024 17:00;Kraftwerk_2;6348
10.01.2024 18:00;Kraftwerk_2;6364
10.01.2024 19:00;Kraftwerk_2;6392
10.01.2024 20:00;Kraftwerk_2;6420
10.01.2024 21:00;Kraftwerk_2;6437
10.01.2024 22:00;Kraftwerk_2;6460
10.01.2024 23:00;Kraftwerk_2;6488
11.01.2024 00:00;Kraftwerk_2;6506
11.01.2024 01:00;Kraftwerk_2;6525
11.01.2024 02:00;Kraftwerk_2;6542
11.01.2024 03:00;Kraftwerk_2;6557
11.01.2024 04:00;Kraftwerk_2;6574
11.01.2024 05:00;Kraftwerk_2;6588
11.01.2024 06:00;Kraftwerk_2;6608
11.01.2024 07:00;Kraftwerk_2;6624
11.01.2024 08:00;Kraftwerk_2;6645
11.01.2024 09:00;Kraftwerk_2;6657
11.01.2024 10:00;Kraftwerk_2;6679
11.01.2024 11:00;Kraftwerk_2;6703
11.01.2024 12:00;Kraftwerk_2;6713
11.01.2024 13:00;Kraftwerk_2;6735
11.01.2024 14:00;Kraftwerk_2;6761
11.01.2024 15:00;Kraftwerk_2;6775
11.01.2024 16:00;Kraftwerk_2;6803
11.01.2024 17:00;Kraftwerk_2;6825
11.01.2024 18:00;Kraftwerk_2;6841
11.01.2024 19:00;Kraftwerk_2;6861
11.01.2024 20:00;Kraftwerk_2;6884
11.01.2024 21:00;Kraftwerk_2;6904
11.01.2024 22:00;Kraftwerk_2;6927
11.01.2024 23:00;Kraftwerk_2;6942
12.01.2024 00:00;Kraftwerk_2;6963
12.01.2024 01:00;Kraftwerk_2;6976
12.01.2024 02:00;Kraftwerk_2;6995
12.01.2024 03:00;Kraftwerk_2;7010
12.01.2024 04:00;Kraftwerk_2;7026
12.01.2024 05:00;Kraftwerk_2;7052
12.01.2024 06:00;Kraftwerk_2;7077
12.01.2024 07:00;Kraftwerk_2;7100
12.01.2024 08:00;Kraftwerk_2;7115
12.01.2024 09:00;Kraftwerk_2;7133
12.01.2024 10:00;Kraftwerk_2;7159
12.01.2024 11:00;Kraftwerk_2;7180
12.01.2024 12:00;Kraftwerk_2;7212
12.01.2024 13:00;Kraftwerk_2;7234
12.01.2024 14:00;Kraftwerk_2;7255
12.01.2024 15:00;Kraftwerk_2;7273
12.01.2024 16:00;Kraftwerk_2;7294
12.01.2024 17:00;Kraftwerk_2;7313
12.01.2024 18:00;Kraftwerk_2;7337
12.01.2024 19:00;Kraftwerk_2;7362
12.01.2024 20:00;Kraftwerk_2;7378
12.01.2024 21:00;Kraftwerk_2;7391
12.01.2024 22:00;Kraftwerk_2;7402
12.01.2024 23:00;Kraftwerk_2;7425
13.01.2024 00:00;Kraftwerk_2;7439
13.01.2024 01:00;Kraftwerk_2;7448
13.01.2024 02:00;Kraftwerk_2;7470
13.01.2024 03:00;Kraftwerk_2;7502
13.01.2024 04:00;Kraftwerk_2;7522
13.01.2024 05:00;Kraftwerk_2;7546
13.01.2024 06:00;Kraftwerk_2;8004
13.01.2024 07:00;Kraftwerk_2;8024
13.01.2024 08:00;Kraftwerk_2;8049
13.01.2024 09:00;Kraftwerk_2;8068
13.01.2024 10:00;Kraftwerk_2;8089
13.01.2024 11:00;Kraftwerk_2;8111
13.01.2024 12:00;Kraftwerk_2;8128
13.01.2024 13:00;Kraftwerk_2;8153
13.01.2024 14:00;Kraftwerk_2;8172
13.01.2024 15:00;Kraftwerk_2;8188
13.01.2024 16:00;Kraftwerk_2;8211
13.01.2024 17:00;Kraftwerk_2;8227
13.01.2024 18:00;Kraftwerk_2;8247
13.01.2024 19:00;Kraftwerk_2;8267
13.01.2024 20:00;Kraftwerk_2;8292
13.01.2024 21:00;Kraftwerk_2;8314
13.01.2024 22:00;Kraftwerk_2;8334
13.01.2024 23:00;Kraftwerk_2;8358
14.01.2024 00:00;Kraftwerk_2;8385
14.01.2024 01:00;Kraftwerk_2;8408
14.01.2024 02:00;Kraftwerk_2;8428
14.01.2024 03:00;Kraftwerk_2;8441
14.01.2024 04:00;Kraftwerk_2;8456
14.01.2024 05:00;Kraftwerk_2;8474
14.01.2024 06:00;Kraftwerk_2;8491
14.01.2024 07:00;Kraftwerk_2;8510
14.01.2024 08:00;Kraftwerk_2;8530
14.01.2024 09:00;Kraftwerk_2;8553
14.01.2024 10:00;Kraftwerk_2;8573
14.01.2024 11:00;Kraftwerk_2;8595
14.01.2024 12:00;Kraftwerk_2;8615
14.01.2024 13:00;Kraftwerk_2;8625
14.01.2024 14:00;Kraftwerk_2;8640
14.01.2024 15:00;Kraftwerk_2;8659
14.01.2024 16:00;Kraftwerk_2;8673
14.01.2024 17:00;Kraftwerk_2;8696
14.01.2024 18:00;Kraftwerk_2;8724
14.01.2024 19:00;Kraftwerk_2;8750
14.01.2024 20:00;Kraftwerk_2;8769
14.01.2024 21:00;Kraftwerk_2;8796
14.01.2024 22:00;Kraftwerk_2;8817
14.01.2024 23:00;Kraftwerk_2;8835
15.01.2024 00:00;Kraftwerk_2;8852
15.01.2024 01:00;Kraftwerk_2;8870
15.01.2024 02:00;Kraftwerk_2;8888
15.01.2024 03:00;Kraftwerk_2;8909
15.01.2024 04:00;Kraftwerk_2;8930
15.01.2024 05:00;Kraftwerk_2;8950
15.01.2024 06:00;Kraftwerk_2;8972
15.01.2024 07:00;Kraftwerk_2;8998
15.01.2024 08:00;Kraftwerk_2;9023
15.01.2024 09:00;Kraftwerk_2;9036
15.01.2024 10:00;Kraftwerk_2;9043
15.01.2024 11:00;Kraftwerk_2;9068
15.01.2024 12:00;Kraftwerk_2;9081
15.01.2024 13:00;Kraftwerk_2;9100
15.01.2024 14:00;Kraftwerk_2;9114
15.01.2024 15:00;Kraftwerk_2;9125
15.01.2024 16:00;Kraftwerk_2;9148
15.01.2024 17:00;Kraftwerk_2;9172
15.01.2024 18:00;Kraftwerk_2;9189
15.01.2024 19:00;Kraftwerk_2;9196
15.01.2024 20:00;Kraftwerk_2;9213
15.01.2024 21:00;Kraftwerk_2;9235
15.01.2024 22:00;Kraftwerk_2;9235
15.01.2024 23:00;Kraftwerk_2;9256
16.01.2024 00:00;Kraftwerk_2;9276
16.01.2024 01:00;Kraftwerk_2;9299
16.01.2024 02:00;Kraftwerk_2;9320
16.01.2024 03:00;Kraftwerk_2;9335
16.01.2024 04:00;Kraftwerk_2;9335
16.01.2024 05:00;Kraftwerk_2;9354
16.01.2024 06:00;Kraftwerk_2;9374
16.01.2024 07:00;Kraftwerk_2;9389
16.01.2024 08:00;Kraftwerk_2;9407
16.01.2024 09:00;Kraftwerk_2;9423
16.01.2024 10:00;Kraftwerk_2;9442
16.01.2024 11:00;Kraftwerk_2;9471
16.01.2024 12:00;Kraftwerk_2;9484
16.01.2024 13:00;Kraftwerk_2;9496
16.01.2024 14:00;Kraftwerk_2;9523
16.01.2024 15:00;Kraftwerk_2;9542
16.01.2024 16:00;Kraftwerk_2;9402
16.01.2024 17:00;Kraftwerk_2;9952
16.01.2024 18:00;Kraftwerk_2;9969
16.01.2024 19:00;Kraftwerk_2;9998
16.01.2024 20:00;Kraftwerk_2;10021
16.01.2024 21:00;Kraftwerk_2;10039
16.01.2024 22:00;Kraftwerk_2;10070
16.01.2024 23:00;Kraftwerk_2;10087
17.01.2024 00:00;Kraftwerk_2;10111
17.01.2024 01:00;Kraftwerk_2;10132
17.01.2024 02:00;Kraftwerk_2;10159
17.01.2024 03:00;Kraftwerk_2;10187
17.01.2024 04:00;Kraftwerk_2;10207
17.01.2024 05:00;Kraftwerk_2;10223
17.01.2024 06:00;Kraftwerk_2;10245
17.01.2024 07:00;Kraftwerk_2;10262
17.01.2024 08:00;Kraftwerk_2;10825
17.01.2024 09:00;Kraftwerk_2;10846
17.01.2024 10:00;Kraftwerk_2;10864
17.01.2024 11:00;Kraftwerk_2;10885
17.01.2024 12:00;Kraftwerk_2;10605
17.01.2024 13:00;Kraftwerk_2;10900
17.01.2024 14:00;Kraftwerk_2;10926
17.01.2024 15:00;Kraftwerk_2;10943
17.01.2024 16:00;Kraftwerk_2;10958
17.01.2024 17:00;Kraftwerk_2;10981
17.01.2024 18:00;Kraftwerk_2;11007
17.01.2024 19:00;Kraftwerk_2;11031
17.01.2024 20:00;Kraftwerk_2;11056
17.01.2024 21:00;Kraftwerk_2;11072
17.01.2024 22:00;Kraftwerk_2;11085
17.01.2024 23:00;Kraftwerk_2;11113
18.01.2024 00:00;Kraftwerk_2;11131
18.01.2024 01:00;Kraftwerk_2;11150
18.01.2024 02:00;Kraftwerk_2;11177
18.01.2024 03:00;Kraftwerk_2;11200
18.01.2024 04:00;Kraftwerk_2;11903
18.01.2024 05:00;Kraftwerk_2;11934
18.01.2024 06:00;Kraftwerk_2;11951
18.01.2024 07:00;Kraftwerk_2;11976
18.01.2024 08:00;Kraftwerk_2;11996
18.01.2024 09:00;Kraftwerk_2;12017
18.01.2024 10:00;Kraftwerk_2;12045
18.01.2024 11:00;Kraftwerk_2;12068
18.01.2024 12:00;Kraftwerk_2;12091
18.01.2024 13:00;Kraftwerk_2;12116
18.01.2024 14:00;Kraftwerk_2;12134
18.01.2024 15:00;Kraftwerk_2;12150
18.01.2024 16:00;Kraftwerk_2;12165
18.01.2024 17:00;Kraftwerk_2;12175
18.01.2024 18:00;Kraftwerk_2;12205
18.01.2024 19:00;Kraftwerk_2;12219
18.01.2024 20:00;Kraftwerk_2;12238
18.01.2024 21:00;Kraftwerk_2;12257
18.01.2024 22:00;Kraftwerk_2;12279
18.01.2024 23:00;Kraftwerk_2;12303
19.01.2024 00:00;Kraftwerk_2;12327
19.01.2024 01:00;Kraftwerk_2;12344
19.01.2024 02:00;Kraftwerk_2;12363
19.01.2024 03:00;Kraftwerk_2;12384
19.01.2024 04:00;Kraftwerk_2;12403
19.01.2024 05:00;Kraftwerk_2;12431
19.01.2024 06:00;Kraftwerk_2;12453
19.01.2024 07:00;Kraftwerk_2;12477
19.01.2024 08:00;Kraftwerk_2;12500
19.01.2024 09:00;Kraftwerk_2;12526
19.01.2024 10:00;Kraftwerk_2;12547
19.01.2024 11:00;Kraftwerk_2;12561
19.01.2024 12:00;Kraftwerk_2;12583
19.01.2024 13:00;Kraftwerk_2;12600
19.01.2024 14:00;Kraftwerk_2;12617
19.01.2024 15:00;Kraftwerk_2;12640
19.01.2024 16:00;Kraftwerk_2;12666
19.01.2024 17:00;Kraftwerk_2;12686
19.01.2024 18:00;Kraftwerk_2;12708
19.01.2024 19:00;Kraftwerk_2;12737
19.01.2024 20:00;Kraftwerk_2;12758
19.01.2024 21:00;Kraftwerk_2;12791
19.01.2024 22:00;Kraftwerk_2;12814
19.01.2024 23:00;Kraftwerk_2;12825
20.01.2024 00:00;Kraftwerk_2;12849
20.01.2024 01:00;Kraftwerk_2;12871
20.01.2024 02:00;Kraftwerk_2;12897
20.01.2024 03:00;Kraftwerk_2;12920
20.01.2024 04:00;Kraftwerk_2;12939
20.01.2024 05:00;Kraftwerk_2;12953
20.01.2024 06:00;Kraftwerk_2;12972
20.01.2024 07:00;Kraftwerk_2;12988
20.01.2024 08:00;Kraftwerk_2;13005
20.01.2024 09:00;Kraftwerk_2;13028
20.01.2024 10:00;Kraftwerk_2;13056
20.01.2024 11:00;Kraftwerk_2;13078
20.01.2024 12:00;Kraftwerk_2;13092
20.01.2024 13:00;Kraftwerk_2;13114
20.01.2024 14:00;Kraftwerk_2;13140
20.01.2024 15:00;Kraftwerk_2;13157
20.01.2024 16:00;Kraftwerk_2;13176
20.01.2024 17:00;Kraftwerk_2;13196
20.01.2024 18:00;Kraftwerk_2;13212
20.01.2024 19:00;Kraftwerk_2;13235
20.01.2024 20:00;Kraftwerk_2;13254
20.01.2024 21:00;Kraftwerk_2;13276
20.01.2024 22:00;Kraftwerk_2;13292
20.01.2024 23:00;Kraftwerk_2;13310
21.01.2024 00:00;Kraftwerk_2;13334
21.01.2024 01:00;Kraftwerk_2;13352
21.01.2024 02:00;Kraftwerk_2;13381
21.01.2024 03:00;Kraftwerk_2;13399
21.01.2024 04:00;Kraftwerk_2;13420
21.01.2024 05:00;Kraftwerk_2;13445
21.01.2024 06:00;Kraftwerk_2;13458
21.01.2024 07:00;Kraftwerk_2;13469
21.01.2024 08:00;Kraftwerk_2;13481
21.01.2024 09:00;Kraftwerk_2;13507
21.01.2024 10:00;Kraftwerk_2;13524
21.01.2024 11:00;Kraftwerk_2;13557
21.01.2024 12:00;Kraftwerk_2;13574
21.01.2024 13:00;Kraftwerk_2;13595
21.01.2024 14:00;Kraftwerk_2;13623
21.01.2024 15:00;Kraftwerk_2;13653
21.01.2024 16:00;Kraftwerk_2;13683
21.01.2024 17:00;Kraftwerk_2;13709
21.01.2024 18:00;Kraftwerk_2;13734
21.01.2024 19:00;Kraftwerk_2;13757
21.01.2024 20:00;Kraftwerk_2;13781
21.01.2024 21:00;Kraftwerk_2;13798
21.01.2024 22:00;Kraftwerk_2;13814
21.01.2024 23:00;Kraftwerk_2;13834
22.01.2024 00:00;Kraftwerk_2;13834
22.01.2024 01:00;Kraftwerk_2;13852
22.01.2024 02:00;Kraftwerk_2;13875
22.01.2024 03:00;Kraftwerk_2;13900
22.01.2024 04:00;Kraftwerk_2;13920
22.01.2024 05:00;Kraftwerk_2;13947
22.01.2024 06:00;Kraftwerk_2;13961
22.01.2024 07:00;Kraftwerk_2;13980
22.01.2024 08:00;Kraftwerk_2;13996
22.01.2024 09:00;Kraftwerk_2;14007
22.01.2024 10:00;Kraftwerk_2;14027
22.01.2024 11:00;Kraftwerk_2;14046
22.01.2024 12:00;Kraftwerk_2;14074
22.01.2024 13:00;Kraftwerk_2;14097
22.01.2024 14:00;Kraftwerk_2;14112
22.01.2024 15:00;Kraftwerk_2;14141
22.01.2024 16:00;Kraftwerk_2;14167
22.01.2024 17:00;Kraftwerk_2;14190
22.01.2024 18:00;Kraftwerk_2;14209
22.01.2024 19:00;Kraftwerk_2;14224
22.01.2024 20:00;Kraftwerk_2;14242
22.01.2024 21:00;Kraftwerk_2;14267
22.01.2024 22:00;Kraftwerk_2;14296
22.01.2024 23:00;Kraftwerk_2;14324
23.01.2024 00:00;Kraftwerk_2;14342
23.01.2024 01:00;Kraftwerk_2;14356
23.01.2024 02:00;Kraftwerk_2;14377
23.01.2024 03:00;Kraftwerk_2;14388
23.01.2024 04:00;Kraftwerk_2;14410
23.01.2024 05:00;Kraftwerk_2;14429
23.01.2024 06:00;Kraftwerk_2;14447
23.01.2024 07:00;Kraftwerk_2;14459
23.01.2024 08:00;Kraftwerk_2;14482
23.01.2024 09:00;Kraftwerk_2;14499
23.01.2024 10:00;Kraftwerk_2;14513
23.01.2024 11:00;Kraftwerk_2;14519
23.01.2024 12:00;Kraftwerk_2;14539
23.01.2024 13:00;Kraftwerk_2;14568
23.01.2024 14:00;Kraftwerk_2;14596
23.01.2024 15:00;Kraftwerk_2;14614
23.01.2024 16:00;Kraftwerk_2;14631
23.01.2024 17:00;Kraftwerk_2;14653
23.01.2024 18:00;Kraftwerk_2;14668
23.01.2024 19:00;Kraftwerk_2;14690
23.01.2024 20:00;Kraftwerk_2;14714
23.01.2024 21:00;Kraftwerk_2;14740
23.01.2024 22:00;Kraftwerk_2;14759
23.01.2024 23:00;Kraftwerk_2;14778
24.01.2024 00:00;Kraftwerk_2;14794
24.01.2024 01:00;Kraftwerk_2;14810
24.01.2024 02:00;Kraftwerk_2;14829
24.01.2024 03:00;Kraftwerk_2;14851
24.01.2024 04:00;Kraftwerk_2;14876
24.01.2024 05:00;Kraftwerk_2;14892
24.01.2024 06:00;Kraftwerk_2;14919
24.01.2024 07:00;Kraftwerk_2;14938
24.01.2024 08:00;Kraftwerk_2;14958
24.01.2024 09:00;Kraftwerk_2;14974
24.01.2024 10:00;Kraftwerk_2;14982
24.01.2024 11:00;Kraftwerk_2;15006
24.01.2024 12:00;Kraftwerk_2;15030
24.01.2024 13:00;Kraftwerk_2;15049
24.01.2024 14:00;Kraftwerk_2;15069
24.01.2024 15:00;Kraftwerk_2;15092
24.01.2024 16:00;Kraftwerk_2;15104
24.01.2024 17:00;Kraftwerk_2;15121
24.01.2024 18:00;Kraftwerk_2;15145
24.01.2024 19:00;Kraftwerk_2;15159
24.01.2024 20:00;Kraftwerk_2;15180
24.01.2024 21:00;Kraftwerk_2;15193
24.01.2024 22:00;Kraftwerk_2;15215
24.01.2024 23:00;Kraftwerk_2;15235
25.01.2024 00:00;Kraftwerk_2;15247
25.01.2024 01:00;Kraftwerk_2;15273
25.01.2024 02:00;Kraftwerk_2;15289
25.01.2024 03:00;Kraftwerk_2;15305
25.01.2024 04:00;Kraftwerk_2;15326
25.01.2024 05:00;Kraftwerk_2;15352
25.01.2024 06:00;Kraftwerk_2;15367
25.01.2024 07:00;Kraftwerk_2;15387
25.01.2024 08:00;Kraftwerk_2;15409
25.01.2024 09:00;Kraftwerk_2;15432
25.01.2024 10:00;Kraftwerk_2;15453
25.01.2024 11:00;Kraftwerk_2;15471
25.01.2024 12:00;Kraftwerk_2;15487
25.01.2024 13:00;Kraftwerk_2;15507
25.01.2024 14:00;Kraftwerk_2;15522
25.01.2024 15:00;Kraftwerk_2;15527
25.01.2024 16:00;Kraftwerk_2;15549
25.01.2024 17:00;Kraftwerk_2;15574
25.01.2024 18:00;Kraftwerk_2;15582
25.01.2024 19:00;Kraftwerk_2;15597
25.01.2024 20:00;Kraftwerk_2;15620
25.01.2024 21:00;Kraftwerk_2;15650
25.01.2024 22:00;Kraftwerk_2;15670
25.01.2024 23:00;Kraftwerk_2;15686
26.01.2024 00:00;Kraftwerk_2;15705
26.01.2024 01:00;Kraftwerk_2;15732
26.01.2024 02:00;Kraftwerk_2;15749
26.01.2024 03:00;Kraftwerk_2;15765
26.01.2024 04:00;Kraftwerk_2;15783
26.01.2024 05:00;Kraftwerk_2;15798
26.01.2024 06:00;Kraftwerk_2;15819
26.01.2024 07:00;Kraftwerk_2;15847
26.01.2024 08:00;Kraftwerk_2;15869
26.01.2024 09:00;Kraftwerk_2;15888
26.01.2024 10:00;Kraftwerk_2;15907
26.01.2024 11:00;Kraftwerk_2;15919
26.01.2024 12:00;Kraftwerk_2;15943
26.01.2024 13:00;Kraftwerk_2;15963
26.01.2024 14:00;Kraftwerk_2;15982
26.01.2024 15:00;Kraftwerk_2;16018
26.01.2024 16:00;Kraftwerk_2;16039
26.01.2024 17:00;Kraftwerk_2;16055
26.01.2024 18:00;Kraftwerk_2;16073
26.01.2024 19:00;Kraftwerk_2;16099
26.01.2024 20:00;Kraftwerk_2;16120
26.01.2024 21:00;Kraftwerk_2;16133
26.01.2024 22:00;Kraftwerk_2;16158
26.01.2024 23:00;Kraftwerk_2;16175
27.01.2024 00:00;Kraftwerk_2;16204
27.01.2024 01:00;Kraftwerk_2;16229
27.01.2024 02:00;Kraftwerk_2;16247
27.01.2024 03:00;Kraftwerk_2;16273
27.01.2024 04:00;Kraftwerk_2;16293
27.01.2024 05:00;Kraftwerk_2;16317
27.01.2024 06:00;Kraftwerk_2;16339
27.01.2024 07:00;Kraftwerk_2;16355
27.01.2024 08:00;Kraftwerk_2;16372
27.01.2024 09:00;Kraftwerk_2;16397
27.01.2024 10:00;Kraftwerk_2;16415
27.01.2024 11:00;Kraftwerk_2;16433
27.01.2024 12:00;Kraftwerk_2;16448
27.01.2024 13:00;Kraftwerk_2;16470
27.01.2024 14:00;Kraftwerk_2;16500
27.01.2024 15:00;Kraftwerk_2;16515
27.01.2024 16:00;Kraftwerk_2;16535
27.01.2024 17:00;Kraftwerk_2;16562
27.01.2024 18:00;Kraftwerk_2;16582
27.01.2024 19:00;Kraftwerk_2;16604
27.01.2024 20:00;Kraftwerk_2;16619
27.01.2024 21:00;Kraftwerk_2;16641
27.01.2024 22:00;Kraftwerk_2;16660
27.01.2024 23:00;Kraftwerk_2;16685
28.01.2024 00:00;Kraftwerk_2;16711
28.01.2024 01:00;Kraftwerk_2;16744
28.01.2024 02:00;Kraftwerk_2;16767
28.01.2024 03:00;Kraftwerk_2;16612
28.01.2024 04:00;Kraftwerk_2;16788
28.01.2024 05:00;Kraftwerk_2;16806
28.01.2024 06:00;Kraftwerk_2;16828
28.01.2024 07:00;Kraftwerk_2;16847
28.01.2024 08:00;Kraftwerk_2;16868
28.01.2024 09:00;Kraftwerk_2;16895
28.01.2024 10:00;Kraftwerk_2;16910
28.01.2024 11:00;Kraftwerk_2;16936
28.01.2024 12:00;Kraftwerk_2;16963
28.01.2024 13:00;Kraftwerk_2;16982
28.01.2024 14:00;Kraftwerk_2;16991
28.01.2024 15:00;Kraftwerk_2;17008
28.01.2024 16:00;Kraftwerk_2;17034
28.01.2024 17:00;Kraftwerk_2;17054
28.01.2024 18:00;Kraftwerk_2;17069
28.01.2024 19:00;Kraftwerk_2;17086
28.01.2024 20:00;Kraftwerk_2;17110
28.01.2024 21:00;Kraftwerk_2;17133
28.01.2024 22:00;Kraftwerk_2;17152
28.01.2024 23:00;Kraftwerk_2;17170
29.01.2024 00:00;Kraftwerk_2;17188
29.01.2024 01:00;Kraftwerk_2;17203
29.01.2024 02:00;Kraftwerk_2;17231
29.01.2024 03:00;Kraftwerk_2;17249
29.01.2024 04:00;Kraftwerk_2;17275
29.01.2024 05:00;Kraftwerk_2;17303
29.01.2024 06:00;Kraftwerk_2;17328
29.01.2024 07:00;Kraftwerk_2;17346
29.01.2024 08:00;Kraftwerk_2;17368
29.01.2024 09:00;Kraftwerk_2;17388
29.01.2024 10:00;Kraftwerk_2;17403
29.01.2024 11:00;Kraftwerk_2;17425
29.01.2024 12:00;Kraftwerk_2;17439
29.01.2024 13:00;Kraftwerk_2;17465
29.01.2024 14:00;Kraftwerk_2;17483
29.01.2024 15:00;Kraftwerk_2;17504
29.01.2024 16:00;Kraftwerk_2;17525
29.01.2024 17:00;Kraftwerk_2;17544
29.01.2024 18:00;Kraftwerk_2;17567
29.01.2024 19:00;Kraftwerk_2;17585
29.01.2024 20:00;Kraftwerk_2;17609
29.01.2024 21:00;Kraftwerk_2;17622
29.01.2024 22:00;Kraftwerk_2;17643
29.01.2024 23:00;Kraftwerk_2;17673
30.01.2024 00:00;Kraftwerk_2;17688
30.01.2024 01:00;Kraftwerk_2;17705
30.01.2024 02:00;Kraftwerk_2;17728
30.01.2024 03:00;Kraftwerk_2;17749
30.01.2024 04:00;Kraftwerk_2;17771
30.01.2024 05:00;Kraftwerk_2;17793
30.01.2024 06:00;Kraftwerk_2;17816
30.01.2024 07:00;Kraftwerk_2;17816
30.01.2024 08:00;Kraftwerk_2;17838
30.01.2024 09:00;Kraftwerk_2;17857
30.01.2024 10:00;Kraftwerk_2;17880
30.01.2024 11:00;Kraftwerk_2;17909
30.01.2024 12:00;Kraftwerk_2;17928
30.01.2024 13:00;Kraftwerk_2;17943
30.01.2024 14:00;Kraftwerk_2;17969
30.01.2024 15:00;Kraftwerk_2;17988
30.01.2024 16:00;Kraftwerk_2;17997
30.01.2024 17:00;Kraftwerk_2;18021
30.01.2024 18:00;Kraftwerk_2;18038
30.01.2024 19:00;Kraftwerk_2;18058
30.01.2024 20:00;Kraftwerk_2;18080
30.01.2024 21:00;Kraftwerk_2;18101
30.01.2024 22:00;Kraftwerk_2;18125
30.01.2024 23:00;Kraftwerk_2;18143
31.01.2024 00:00;Kraftwerk_2;18603
31.01.2024 01:00;Kraftwerk_2;18622
31.01.2024 02:00;Kraftwerk_2;18646
31.01.2024 03:00;Kraftwerk_2;18669
31.01.2024 04:00;Kraftwerk_2;18684
31.01.2024 05:00;Kraftwerk_2;18709
31.01.2024 06:00;Kraftwerk_2;18726
31.01.2024 07:00;Kraftwerk_2;18750
31.01.2024 08:00;Kraftwerk_2;18772
31.01.2024 09:00;Kraftwerk_2;18801
31.01.2024 10:00;Kraftwerk_2;18820
31.01.2024 11:00;Kraftwerk_2;18838
31.01.2024 12:00;Kraftwerk_2;18858
31.01.2024 13:00;Kraftwerk_2;18876
31.01.2024 14:00;Kraftwerk_2;18900
31.01.2024 15:00;Kraftwerk_2;18912
31.01.2024 16:00;Kraftwerk_2;18927
31.01.2024 17:00;Kraftwerk_2;18942
31.01.2024 18:00;Kraftwerk_2;18967
31.01.2024 19:00;Kraftwerk_2;18996
31.01.2024 20:00;Kraftwerk_2;19015
31.01.2024 21:00;Kraftwerk_2;19034
31.01.2024 22:00;Kraftwerk_2;19054
31.01.2024 23:00;Kraftwerk_2;19080
01.02.2024 00:00;Kraftwerk_2;19095
